SITUAÇÃO;MARCA/MODELO;ANO/MODELO;COR;DATA DES;MES;
ROUBADO;HONDA/FIT LX FLEX;2011;CINZA;23/01/2020 07:15:00;JANEIRO
FURTADO;VW/GOL TL MB S;0;VERMELHO;23/01/2020 13:40:00;JANEIRO
FURTADO;VW/GOL 1.0L MC4;0;CINZA;23/01/2020 16:30:00;JANEIRO
FURTADO;VW/8.120 EURO3;2008;AZUL;23/01/2020 18:00:00;JANEIRO
FURTADO;VW/8.120 EURO3;2008;AZUL;23/01/2020 18:00:00;JANEIRO
FURTADO;FIAT/UNO MILLE ELECTRONI;1993;CINZA;23/01/2020 18:00:00;JANEIRO
FURTADO;FIAT/UNO MILLE ELECTRONI;1993;CINZA;23/01/2020 18:00:00;JANEIRO
ROUBADO;HONDA/CG 150 TITAN KS;2005;AZUL;23/01/2020 18:00:00;JANEIRO
FURTADO;FIAT/UNO VIVACE 1.0;2012;CINZA;23/01/2020 18:00:00;JANEIRO
FURTADO;FIAT/PALIO ELX FLEX;0;VERMELHO;23/01/2020 18:10:00;JANEIRO
FURTADO;I/HYUNDAI VERACRUZ 3.8V6;0;PRETA;23/01/2020 21:00:00;JANEIRO
FURTADO;I/HYUNDAI VERACRUZ 3.8V6;0;PRETA;23/01/2020 21:00:00;JANEIRO
FURTADO;I/HYUNDAI VERACRUZ 3.8V6;0;PRETA;23/01/2020 21:00:00;JANEIRO
FURTADO;I/HYUNDAI TUCSON GLS 20L;0;PRETA;23/01/2020 21:15:00;JANEIRO
FURTADO;VW/13.180 CNM;2011;BRANCO;24/01/2020 00:00:00;JANEIRO
FURTADO;FIAT/STRADA WORKING;2013;AZUL;24/01/2020 00:00:00;JANEIRO
FURTADO;FIAT/UNO ATTRACTIVE 1.0;2016;PRETA;24/01/2020 00:00:00;JANEIRO
ROUBADO;RENAULT/MASTER CH CABINE;2018;BRANCO;24/01/2020 02:20:00;JANEIRO
ROUBADO;RENAULT/MASTER CH CABINE;2018;BRANCO;24/01/2020 02:20:00;JANEIRO
ROUBADO;RENAULT/MASTER CH CABINE;2018;BRANCO;24/01/2020 02:20:00;JANEIRO
ROUBADO;RENAULT/MASTER CH CABINE;2018;BRANCO;24/01/2020 02:20:00;JANEIRO
ROUBADO;CHEVROLET/CRUZE LT HB;2015;PRETA;24/01/2020 03:30:00;JANEIRO
FURTADO;RENAULT/SANDERO STEP 16;2017;PRATA;24/01/2020 06:00:00;JANEIRO
ROUBADO;I/TOYOTA COROLLA;0;PRATA;24/01/2020 08:00:00;JANEIRO
FURTADO;CHEVROLET/CLASSIC LS;2013;PRETA;24/01/2020 12:00:00;JANEIRO
FURTADO;VW/GOL 1.0L MC4;0;BRANCO;24/01/2020 18:00:00;JANEIRO
FURTADO;GM/VECTRA SEDAN ELITE;0;PRETA;24/01/2020 18:00:00;JANEIRO
FURTADO;I/PEUGEOT 208;0;BRANCO;24/01/2020 19:30:00;JANEIRO
FURTADO;FORD/FIESTA HA 1.6L SE A;2014;PRETA;24/01/2020 20:00:00;JANEIRO
FURTADO;NISSAN/MARCH 10S;2017;BRANCO;24/01/2020 20:25:00;JANEIRO
ROUBADO;SR/GOYDO SRCAB TG03;2011;PRATA;24/01/2020 22:00:00;JANEIRO
ROUBADO;VW/25.370 CLM T 6X2;2008;BRANCO;24/01/2020 22:00:00;JANEIRO
FURTADO;GM/CELTA 4P SPIRIT;2007;VERMELHO;25/01/2020 00:00:00;JANEIRO
FURTADO;GM/CELTA 4P SPIRIT;2007;VERMELHO;25/01/2020 00:00:00;JANEIRO
FURTADO;CHEVROLET/CLASSIC LS;2012;BEGE;25/01/2020 00:00:00;JANEIRO
FURTADO;GM/PRISMA MAXX;2011;PRETA;25/01/2020 00:00:00;JANEIRO
FURTADO;RENAULT/LOGAN AUTH 10;2019;PRETA;25/01/2020 06:00:00;JANEIRO
ROUBADO;GM/CORSA WIND;2001;AZUL;25/01/2020 07:10:00;JANEIRO
ROUBADO;GM/CORSA WIND;2001;AZUL;25/01/2020 07:10:00;JANEIRO
FURTADO;CHEVROLET/ONIX 1.0MT LT;2015;PRETA;25/01/2020 15:20:00;JANEIRO
ROUBADO;CITROEN/C3 GLX 14 FLEX;2011;PRETA;25/01/2020 18:00:00;JANEIRO
ROUBADO;FIAT/SIENA ESSENCE 1.6;2014;BRANCO;25/01/2020 18:20:00;JANEIRO
ROUBADO;FIAT/SIENA ESSENCE 1.6;2014;BRANCO;25/01/2020 18:20:00;JANEIRO
FURTADO;HONDA/FIT LX FLEX;0;CINZA;25/01/2020 18:30:00;JANEIRO
ROUBADO;HONDA/CG 160 FAN ESDI;2017;VERMELHO;25/01/2020 20:00:00;JANEIRO
FURTADO;GM/CHEVROLET D 20;1986;FANTASIA;25/01/2020 21:10:00;JANEIRO
FURTADO;GM/CHEVROLET D 20;1986;FANTASIA;25/01/2020 21:10:00;JANEIRO
FURTADO;GM/MERIVA JOY;2007;PRETA;25/01/2020 21:30:00;JANEIRO
FURTADO;I/VW SPACEFOX;2007;PRATA;25/01/2020 22:00:00;JANEIRO
FURTADO;VW/GOL 1.0;2009;PRETA;26/01/2020 00:00:00;JANEIRO
FURTADO;VW/GOL 1.0;2009;PRETA;26/01/2020 00:00:00;JANEIRO
FURTADO;HONDA/CG 125 TITAN KS;2004;PRETA;26/01/2020 09:30:00;JANEIRO
ROUBADO;FIAT/MOBI LIKE;2020;VERMELHO;26/01/2020 10:40:00;JANEIRO
ROUBADO;HONDA/CG150 FAN ESDI;2014;VERMELHO;26/01/2020 12:00:00;JANEIRO
ROUBADO;HONDA/CB 300R;2013;AMARELO;26/01/2020 16:40:00;JANEIRO
FURTADO;FIAT/PALIO ELX FLEX;0;PRATA;26/01/2020 17:00:00;JANEIRO
ROUBADO;HONDA/CG 160 FAN ESDI;2017;PRETA;26/01/2020 18:00:00;JANEIRO
FURTADO;VW/SAVEIRO 1.6 CS;2011;PRATA;26/01/2020 20:00:00;JANEIRO
ROUBADO;CHEVROLET/ONIX 1.0MT LT;2017;CINZA;26/01/2020 20:30:00;JANEIRO
FURTADO;JTA/SUZUKI EN125 YES SE;0;AMARELO;26/01/2020 21:00:00;JANEIRO
FURTADO;FORD/FIESTA;0;PRATA;27/01/2020 10:00:00;JANEIRO
FURTADO;VW/POLO 1.6;0;PRATA;27/01/2020 12:07:00;JANEIRO
FURTADO;VW/POLO 1.6;0;PRATA;27/01/2020 12:07:00;JANEIRO
FURTADO;CHEVROLET/PRISMA 1.4L LT;2012;PRETA;27/01/2020 13:50:00;JANEIRO
ROUBADO;HONDA/CG 160/TITAN 25A;2019;PRATA;27/01/2020 15:45:00;JANEIRO
FURTADO;HYUNDAI/HB20 1.0M COMFOR;2017;CINZA;27/01/2020 19:00:00;JANEIRO
FURTADO;I/MMC LANCER 2.0;0;PRATA;27/01/2020 20:00:00;JANEIRO
FURTADO;HONDA/NXR125 BROS KS;0;AZUL;27/01/2020 22:30:00;JANEIRO
FURTADO;HONDA/C100 BIZ;1998;AMARELO;28/01/2020 00:00:00;JANEIRO
FURTADO;VW/VOYAGE TL MB S;2015;PRATA;28/01/2020 04:00:00;JANEIRO
FURTADO;CHEVROLET/CRUZE LT NB;0;CINZA;28/01/2020 07:50:00;JANEIRO
FURTADO;JTA/SUZUKI EN125 YES;2008;PRETA;28/01/2020 09:00:00;JANEIRO
FURTADO;FIAT/SIENA EL FLEX;0;PRATA;28/01/2020 09:00:00;JANEIRO
FURTADO;HONDA/CG 160 START;2019;PRETA;28/01/2020 10:30:00;JANEIRO
ROUBADO;FIAT/DUCATO MAXICARGO;2016;BRANCO;28/01/2020 12:00:00;JANEIRO
FURTADO;HONDA/CBX 200 STRADA;1997;AZUL;28/01/2020 13:00:00;JANEIRO
FURTADO;VW/NOVO GOL TL MCV;0;BRANCO;28/01/2020 15:45:00;JANEIRO
ROUBADO;VW/GOL 16V POWER;2002;VERMELHO;28/01/2020 18:40:00;JANEIRO
FURTADO;HYUNDAI/HB20 1.6M PREM;0;PRETA;28/01/2020 19:30:00;JANEIRO
FURTADO;FIAT/STRADA WORKING CD;2016;PRATA;28/01/2020 20:20:00;JANEIRO
ROUBADO;GM/CORSA ST;0;BRANCO;28/01/2020 21:00:00;JANEIRO
FURTADO;HONDA/CG 150 TITAN KS;2006;PRETA;28/01/2020 23:00:00;JANEIRO
FURTADO;VW/SAVEIRO 1.6 CE CROSS;2011;PRETA;28/01/2020 23:00:00;JANEIRO
FURTADO;PEUGEOT/206 RALLYE 16;2002;CINZA;29/01/2020 00:00:00;JANEIRO
FURTADO;FIAT/UNO ELETRONIC;0;VERDE;29/01/2020 04:00:00;JANEIRO
FURTADO;CHEVROLET/MONTANA LS;0;CINZA;29/01/2020 08:00:00;JANEIRO
FURTADO;FIAT/UNO ELETRONIC;1995;CINZA;29/01/2020 12:10:00;JANEIRO
FURTADO;FORD/FIESTA FLEX;0;PRETA;29/01/2020 15:00:00;JANEIRO
FURTADO;CHEVROLET/ONIX 1.4MT LT;2018;PRETA;29/01/2020 17:00:00;JANEIRO
ROUBADO;HONDA/CG 150 TITAN KS;2008;AZUL;29/01/2020 17:20:00;JANEIRO
FURTADO;CHEV/PRISMA 1.4MT LT;2015;PRATA;29/01/2020 17:30:00;JANEIRO
FURTADO;VW/GOL 1.0;2010;VERMELHO;29/01/2020 18:00:00;JANEIRO
FURTADO;HYUNDAI/HB20 1.0M COMFOR;2017;PRETA;29/01/2020 18:00:00;JANEIRO
FURTADO;FIAT/STRADA WORKING CD;2016;PRATA;29/01/2020 20:20:00;JANEIRO
FURTADO;I/BMW F800 R;2010;PRATA;29/01/2020 20:40:00;JANEIRO
FURTADO;VW/PARATI CL;1988;VERMELHO;29/01/2020 21:00:00;JANEIRO
ROUBADO;FORD/KA 1.6 FLEX;2009;PRATA;29/01/2020 22:00:00;JANEIRO
FURTADO;CHEVROLET/MONTANA LS2;2019;CINZA;29/01/2020 22:45:00;JANEIRO
ROUBADO;CHEV/PRISMA 1.0MT LT;2015;PRATA;29/01/2020 23:45:00;JANEIRO
FURTADO;GM/CHEVETTE SL;1988;AZUL;30/01/2020 00:00:00;JANEIRO
FURTADO;VW/FOX 1.0;2007;PRETA;30/01/2020 00:00:00;JANEIRO
FURTADO;VW/CROSSFOX GII;2011;PRETA;30/01/2020 00:00:00;JANEIRO
FURTADO;VW/CROSSFOX GII;2011;PRETA;30/01/2020 00:00:00;JANEIRO
FURTADO;FIAT/SIENA EL FLEX;2010;PRETA;30/01/2020 00:00:00;JANEIRO
FURTADO;HONDA/CG 125I FAN;2018;VERMELHO;30/01/2020 00:10:00;JANEIRO
ROUBADO;M.BENZ/ACTROS 2546LS;2016;BRANCO;30/01/2020 03:00:00;JANEIRO
FURTADO;VW/NOVO GOL 1.0;2013;CINZA;30/01/2020 10:30:00;JANEIRO
ROUBADO;HONDA/CG 160 FAN ESDI;2016;PRATA;30/01/2020 12:00:00;JANEIRO
ROUBADO;I/HYUNDAI I30 2.0;2010;PRETA;30/01/2020 15:00:00;JANEIRO
FURTADO;I/PEUGEOT 207HB XR;0;PRETA;30/01/2020 16:40:00;JANEIRO
ROUBADO;VW/NOVO VOYAGE TL MBV;2018;CINZA;30/01/2020 17:45:00;JANEIRO
ROUBADO;GM/CORSA SEDAN MAXX;2010;PRETA;30/01/2020 20:30:00;JANEIRO
ROUBADO;YAMAHA/XT 660R;2007;PRETA;30/01/2020 22:00:00;JANEIRO
FURTADO;VW/SAVEIRO CL;1990;AZUL;31/01/2020 00:00:00;JANEIRO
FURTADO;FORD/KA FLEX;2009;VERMELHO;31/01/2020 00:00:00;JANEIRO
FURTADO;VW/GOL 1.0L MC5;2019;BRANCO;31/01/2020 00:00:00;JANEIRO
FURTADO;HONDA/CG 150 TITAN ESD;2008;CINZA;31/01/2020 00:00:00;JANEIRO
FURTADO;VW/NOVO GOL 1.0;2013;PRATA;31/01/2020 03:00:00;JANEIRO
FURTADO;VW/UP MOVE MA;2016;VERMELHO;31/01/2020 10:20:00;JANEIRO
FURTADO;VW/NOVO GOL 1.0;0;BRANCO;31/01/2020 11:00:00;JANEIRO
ROUBADO;BMW/328I ACTIVE FLEX;2016;CINZA;31/01/2020 14:00:00;JANEIRO
FURTADO;FIAT/UNO MILLE ECONOMY;0;BRANCO;31/01/2020 16:00:00;JANEIRO
FURTADO;VW/SAVEIRO CL;1991;BRANCO;31/01/2020 18:00:00;JANEIRO
FURTADO;VW/GOL GL 1.8;1991;AZUL;31/01/2020 18:00:00;JANEIRO
ROUBADO;FIAT/PALIO ELX;2002;AZUL;31/01/2020 18:00:00;JANEIRO
ROUBADO;FIAT/UNO VIVACE 1.0;2015;PRATA;31/01/2020 20:07:00;JANEIRO
ROUBADO;FORD/F4000 G;2005;VERMELHO;31/01/2020 22:00:00;JANEIRO
ROUBADO;FIAT/DUCATO MINIBUS;2011;BRANCO;01/02/2020 11:30:00;FEVEREIRO
FURTADO;HYUNDAI/HB20 1.0M COMFOR;2018;BRANCO;01/02/2020 12:00:00;FEVEREIRO
ROUBADO;RENAULT/LOGAN EXPR 16 M;2015;PRATA;01/02/2020 17:00:00;FEVEREIRO
FURTADO;FIAT/PALIO FIRE FLEX;0;PRATA;01/02/2020 17:10:00;FEVEREIRO
FURTADO;IMP/VW POINTER 1.8I;1996;AZUL;01/02/2020 18:00:00;FEVEREIRO
FURTADO;GM/C20 CUSTOM S;1993;BRANCO;01/02/2020 21:00:00;FEVEREIRO
FURTADO;GM/C20 CUSTOM S;1993;BRANCO;01/02/2020 21:00:00;FEVEREIRO
FURTADO;HONDA/FIT LX FLEX;0;PRETA;01/02/2020 21:00:00;FEVEREIRO
FURTADO;HYUNDAI/HB20S 1.6A PREM;0;PRETA;01/02/2020 21:40:00;FEVEREIRO
ROUBADO;FIAT/PALIO WK TREKK 1.6;2014;PRATA;02/02/2020 04:45:00;FEVEREIRO
FURTADO;VW/GOL 1.6;0;PRETA;02/02/2020 10:15:00;FEVEREIRO
FURTADO;TROLLER/T4 TDI 3.0;2007;BRANCO;02/02/2020 16:00:00;FEVEREIRO
FURTADO;VW/FOX 1.6 PRIME GII;2013;PRETA;02/02/2020 18:00:00;FEVEREIRO
FURTADO;I/PEUGEOT 307 16 FELINE;0;PRETA;02/02/2020 18:00:00;FEVEREIRO
FURTADO;VW/GOL MI;1997;VERMELHO;02/02/2020 19:00:00;FEVEREIRO
FURTADO;HYUNDAI/HB20S 1.0M COMF;2018;PRATA;02/02/2020 19:00:00;FEVEREIRO
ROUBADO;GM/MONTANA CONQUEST;2009;PRETA;02/02/2020 20:00:00;FEVEREIRO
FURTADO;GM/KADETT SL EFI;1993;BRANCO;02/02/2020 22:00:00;FEVEREIRO
ROUBADO;CHEVROLET/COBALT 1.8 LTZ;2013;PRATA;02/02/2020 23:00:00;FEVEREIRO
FURTADO;FIAT/STRADA ADVENT FLEX;2009;VERMELHO;02/02/2020 23:40:00;FEVEREIRO
ROUBADO;FORD/FORD PAMPA L;1994;PRATA;03/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/GOL MI;1997;VERDE;03/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/GOL SPECIAL;2003;CINZA;03/02/2020 00:00:00;FEVEREIRO
FURTADO;FORD/KA SE 1.5 SD C;2019;CINZA;03/02/2020 00:00:00;FEVEREIRO
FURTADO;FIAT/UNO VIVACE 1.0;2013;VERMELHO;03/02/2020 08:30:00;FEVEREIRO
FURTADO;HONDA/CG 160 START;2017;PRETA;03/02/2020 16:30:00;FEVEREIRO
FURTADO;YAMAHA/YBR 125K;2008;PRATA;03/02/2020 18:00:00;FEVEREIRO
ROUBADO;FORD/ECOSPORT FSL 1.6;0;BRANCO;03/02/2020 18:20:00;FEVEREIRO
ROUBADO;FORD/ECOSPORT FSL 1.6;0;BRANCO;03/02/2020 18:20:00;FEVEREIRO
ROUBADO;FORD/ECOSPORT FSL 1.6;0;BRANCO;03/02/2020 18:20:00;FEVEREIRO
ROUBADO;FORD/ECOSPORT FSL 1.6;0;BRANCO;03/02/2020 18:20:00;FEVEREIRO
FURTADO;HYUNDAI/HB20S 1.6A PREM;2016;PRETA;03/02/2020 21:15:00;FEVEREIRO
FURTADO;I/VW FOX 1.6 GII;0;VERMELHO;03/02/2020 21:30:00;FEVEREIRO
FURTADO;I/VW FOX 1.6 GII;0;VERMELHO;03/02/2020 21:30:00;FEVEREIRO
ROUBADO;SCANIA/R450 A6X2;2019;BRANCO;04/02/2020 01:30:00;FEVEREIRO
FURTADO;VW/GOL CLI;1995;VERMELHO;04/02/2020 18:00:00;FEVEREIRO
FURTADO;VW/GOL CLI;1995;VERMELHO;04/02/2020 18:00:00;FEVEREIRO
FURTADO;I/FORD RANGER XL 12D;2001;PRATA;04/02/2020 19:00:00;FEVEREIRO
FURTADO;HYUNDAI/HB20S 1.6M COMF;0;BRANCO;04/02/2020 20:30:00;FEVEREIRO
FURTADO;VW/GOL CL;1994;AZUL;04/02/2020 21:00:00;FEVEREIRO
ROUBADO;HONDA/BIZ 125 ES;2008;PRETA;04/02/2020 22:13:00;FEVEREIRO
FURTADO;GM/MERIVA;2003;PRATA;05/02/2020 06:00:00;FEVEREIRO
FURTADO;I/VW GOL 1.0 PLUS;0;CINZA;05/02/2020 10:50:00;FEVEREIRO
FURTADO;FORD/FIESTA SEDAN1.6FLEX;0;PRETA;05/02/2020 12:30:00;FEVEREIRO
FURTADO;HONDA/CG 125 FAN KS;2012;ROXA;05/02/2020 13:00:00;FEVEREIRO
FURTADO;VW/GOL 1000I;1996;PRATA;05/02/2020 18:00:00;FEVEREIRO
FURTADO;CHEVROLET/ONIX 1.4MT LTZ;2015;BRANCO;05/02/2020 18:00:00;FEVEREIRO
FURTADO;I/VW TIGUAN 2.0 TSI;2010;BRANCO;05/02/2020 19:30:00;FEVEREIRO
FURTADO;VW/VOLKSWAGEN;1973;MARROM;05/02/2020 19:50:00;FEVEREIRO
FURTADO;FIAT/MOBI EASY;2020;BRANCO;05/02/2020 21:15:00;FEVEREIRO
ROUBADO;GM/CLASSIC LIFE;2005;AZUL;05/02/2020 22:25:00;FEVEREIRO
ROUBADO;GM/CLASSIC LIFE;2005;AZUL;05/02/2020 22:25:00;FEVEREIRO
FURTADO;VW/GOL CLI 1.8;0;VERMELHO;05/02/2020 22:50:00;FEVEREIRO
ROUBADO;VOLVO/FH 460 6X2T;2014;BRANCO;05/02/2020 23:00:00;FEVEREIRO
FURTADO;VW/GOL 1000I;1995;AZUL;06/02/2020 00:00:00;FEVEREIRO
FURTADO;HONDA/CIVIC EXR;2014;PRATA;06/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/NOVO VOYAGE 1.6 CITY;0;BRANCO;06/02/2020 02:02:00;FEVEREIRO
FURTADO;FIAT/UNO WAY 1.0;2011;PRETA;06/02/2020 06:00:00;FEVEREIRO
FURTADO;GM/MERIVA PREMIUM;0;PRATA;06/02/2020 08:15:00;FEVEREIRO
FURTADO;YAMAHA/XTZ250 LANDER;2020;PRETA;06/02/2020 19:00:00;FEVEREIRO
FURTADO;FIAT/TORO FREEDOM AT6;2020;CINZA;06/02/2020 20:00:00;FEVEREIRO
FURTADO;FORD/ECOSPORT XL 1.6FLEX;2006;PRATA;06/02/2020 20:30:00;FEVEREIRO
FURTADO;VW/SAVEIRO CE CROSS MA;2015;BRANCO;06/02/2020 21:00:00;FEVEREIRO
FURTADO;FIAT/PALIO 1.0 FLEX;0;PRATA;06/02/2020 21:30:00;FEVEREIRO
ROUBADO;TOYOTA/COROLLA XEI20FLEX;2011;PRATA;06/02/2020 21:30:00;FEVEREIRO
FURTADO;FIAT/UNO VIVACE 1.0;2013;PRATA;06/02/2020 22:00:00;FEVEREIRO
FURTADO;VW/GOL 1.6L MB5;0;PRETA;07/02/2020 03:00:00;FEVEREIRO
FURTADO;VW/GOL SPECIAL;2000;PRATA;07/02/2020 13:30:00;FEVEREIRO
ROUBADO;GM/CORSA HATCH MAXX;2012;PRETA;07/02/2020 15:00:00;FEVEREIRO
ROUBADO;HONDA/CB600F HORNET;2012;BRANCO;07/02/2020 17:50:00;FEVEREIRO
FURTADO;FORD/FIESTA 1.6 FLEX;2011;PRATA;07/02/2020 19:00:00;FEVEREIRO
ROUBADO;FIAT/PALIO FIRE FLEX;2009;PRATA;07/02/2020 20:30:00;FEVEREIRO
ROUBADO;I/GM CAPTIVA SPORT FWD;2010;PRATA;07/02/2020 21:30:00;FEVEREIRO
ROUBADO;I/GM CAPTIVA SPORT FWD;2010;PRATA;07/02/2020 21:30:00;FEVEREIRO
FURTADO;HONDA/CG 150 SPORT;2008;VERMELHO;08/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/CROSSFOX;2008;PRETA;08/02/2020 03:25:00;FEVEREIRO
FURTADO;HONDA/BIZ 125 KS;2007;VERMELHO;08/02/2020 04:30:00;FEVEREIRO
FURTADO;FORD/KA SE 1.5 SD;2015;BRANCO;08/02/2020 07:10:00;FEVEREIRO
FURTADO;CITROEN/XSARA PICASSO GX;0;AZUL;08/02/2020 12:00:00;FEVEREIRO
FURTADO;HONDA/CG 125 TITAN;1999;VERDE;08/02/2020 14:00:00;FEVEREIRO
FURTADO;HONDA/CG 125 TITAN;1999;VERDE;08/02/2020 14:00:00;FEVEREIRO
ROUBADO;HONDA/NXR160 BROS ESDD;2018;LARANJA;08/02/2020 17:00:00;FEVEREIRO
FURTADO;I/CHEV CRUZE LT NB AT;2018;PRATA;08/02/2020 18:45:00;FEVEREIRO
FURTADO;VW/GOL 1000I;1995;VERMELHO;09/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/GOL MI;1998;CINZA;09/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/SANTANA;1996;AZUL;09/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/SANTANA;1996;AZUL;09/02/2020 00:00:00;FEVEREIRO
FURTADO;CHEVROLET/ONIX 1.0MT LS;2013;PRATA;09/02/2020 00:00:00;FEVEREIRO
FURTADO;GM/CORSA GL;2000;PRATA;09/02/2020 00:00:00;FEVEREIRO
FURTADO;HONDA/CG 150 FAN ESI;2011;VERMELHO;09/02/2020 03:00:00;FEVEREIRO
FURTADO;HONDA/CG 150 FAN ESI;0;PRETA;09/02/2020 05:00:00;FEVEREIRO
FURTADO;HONDA/CG 125 FAN KS;2012;PRETA;09/02/2020 05:00:00;FEVEREIRO
FURTADO;CHEVROLET/CELTA 1.0L LT;0;PRETA;09/02/2020 06:00:00;FEVEREIRO
FURTADO;VW/VOYAGE 1.6L MB5;2019;CINZA;09/02/2020 20:30:00;FEVEREIRO
ROUBADO;CHEVROLET/ONIX 1.4MT LTZ;2013;PRETA;09/02/2020 21:45:00;FEVEREIRO
FURTADO;YAMAHA/YBR 125E;2005;AZUL;09/02/2020 22:20:00;FEVEREIRO
ROUBADO;FIAT/SIENA ATTRACTIV 1.4;2018;PRETA;09/02/2020 23:30:00;FEVEREIRO
FURTADO;I/CHEVROLET AGILE LTZ;2011;PRATA;10/02/2020 00:00:00;FEVEREIRO
ROUBADO;HYUNDAI/HB20 1.6A COMF;2019;BRANCO;10/02/2020 00:10:00;FEVEREIRO
FURTADO;FIAT/FIAT UNO S;1989;VERDE;10/02/2020 01:00:00;FEVEREIRO
FURTADO;FIAT/UNO ATTRACTIVE 1.0;2020;BRANCO;10/02/2020 03:30:00;FEVEREIRO
FURTADO;HYUNDAI/HB20 1.6M COMF;0;BRANCO;10/02/2020 05:00:00;FEVEREIRO
FURTADO;GM/CORSA GSI 16V;1995;VERMELHO;10/02/2020 08:00:00;FEVEREIRO
FURTADO;I/NISSAN TIIDA 1.8 S;2008;PRETA;10/02/2020 12:45:00;FEVEREIRO
FURTADO;HONDA/CG 150 TITAN KS;2008;VERMELHO;10/02/2020 14:30:00;FEVEREIRO
ROUBADO;HARLEYDAVIDSON/FLHTCI;2006;PRETA;10/02/2020 17:30:00;FEVEREIRO
FURTADO;I/FIAT FREEMONT PRECISIO;2012;CINZA;10/02/2020 19:40:00;FEVEREIRO
FURTADO;RENAULT/SANDERO EXP 16;2008;PRATA;10/02/2020 20:50:00;FEVEREIRO
FURTADO;HONDA/NXR150 BROS KS;2008;PRETA;11/02/2020 00:00:00;FEVEREIRO
FURTADO;GM/KADETT GL;1995;PRETA;11/02/2020 05:00:00;FEVEREIRO
FURTADO;VW/NOVA SAVEIRO RB MBVS;2018;BRANCO;11/02/2020 06:30:00;FEVEREIRO
FURTADO;CHEVROLET/CELTA 1.0L LT;0;PRATA;11/02/2020 10:55:00;FEVEREIRO
ROUBADO;NISSAN/MARCH 10S;2018;BRANCO;11/02/2020 16:40:00;FEVEREIRO
FURTADO;GM/CORSA WIND;1996;CINZA;11/02/2020 18:00:00;FEVEREIRO
FURTADO;GM/CLASSIC LIFE;2010;BEGE;11/02/2020 19:00:00;FEVEREIRO
FURTADO;FIAT/UNO MILLE SX;1997;BRANCO;11/02/2020 20:00:00;FEVEREIRO
ROUBADO;FORD/FORD PAMPA L;1994;PRATA;12/02/2020 00:00:00;FEVEREIRO
FURTADO;HONDA/CG 125 FAN;2008;PRETA;12/02/2020 00:00:00;FEVEREIRO
FURTADO;CHEVROLET/MONTANA LS2;2017;BRANCO;12/02/2020 00:00:00;FEVEREIRO
FURTADO;CHEVROLET/MONTANA LS2;2017;BRANCO;12/02/2020 00:00:00;FEVEREIRO
FURTADO;CHEVROLET/MONTANA LS2;2017;BRANCO;12/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/GOL;0;CINZA;12/02/2020 04:00:00;FEVEREIRO
FURTADO;JEEP/COMPASS LONGITUDE F;2019;BRANCO;12/02/2020 14:07:00;FEVEREIRO
FURTADO;PEUGEOT/207PASSION XR S;2011;CINZA;12/02/2020 15:30:00;FEVEREIRO
ROUBADO;HONDA/CG 160 TITAN;2019;PRATA;12/02/2020 17:30:00;FEVEREIRO
FURTADO;FIAT/SIENA EL 1.4 FLEX;2014;PRATA;12/02/2020 18:00:00;FEVEREIRO
FURTADO;YAMAHA/FACTOR YBR125 ED;0;PRETA;12/02/2020 19:00:00;FEVEREIRO
ROUBADO;HONDA/CG 160 FAN;2019;CINZA;12/02/2020 22:00:00;FEVEREIRO
FURTADO;VW/PARATI 16V;1998;PRATA;13/02/2020 00:00:00;FEVEREIRO
FURTADO;VW/GOL 16V POWER;2003;PRETA;13/02/2020 00:00:00;FEVEREIRO
FURTADO;FIAT/UNO WAY 1.0;2013;PRATA;13/02/2020 00:00:00;FEVEREIRO
ROUBADO;SR/FACCHINI SRF CF;2016;CINZA;13/02/2020 01:00:00;FEVEREIRO
ROUBADO;SCANIA/P 360 A6X2;2013;BRANCO;13/02/2020 01:00:00;FEVEREIRO
FURTADO;VW/CROSSFOX GII;2013;PRATA;13/02/2020 01:30:00;FEVEREIRO
FURTADO;VW/31.320 CNC 6X4;2010;BRANCO;13/02/2020 03:00:00;FEVEREIRO
FURTADO;FORD/CARGO 2628 E;2009;BRANCO;13/02/2020 03:00:00;FEVEREIRO
FURTADO;VW/SAVEIRO CE CROSS MA;2016;BRANCO;13/02/2020 05:00:00;FEVEREIRO
ROUBADO;VW/SANTANA CL 1800 I;1994;VERDE;13/02/2020 06:00:00;FEVEREIRO
FURTADO;HYUNDAI/HB20 1.0M COMFOR;2018;PRATA;13/02/2020 07:40:00;FEVEREIRO
FURTADO;HONDA/FIT LX FLEX;2013;CINZA;13/02/2020 09:40:00;FEVEREIRO
FURTADO;VW/GOL 1.0 GIV;2014;VERMELHO;13/02/2020 11:00:00;FEVEREIRO
FURTADO;CHEVROLET/MONTANA LS;0;PRATA;13/02/2020 16:30:00;FEVEREIRO
FURTADO;VW/NOVO GOL 1.6 CITY;2014;PRATA;13/02/2020 20:00:00;FEVEREIRO
